,Vehicle_ID,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Class,v_Vel,v_Acc,Preceding,Space_Headway,Time_Headway,Location,Relative_Time,Preceding_Vehicle_Class,Rear_to_Front_Space_Headway,v_Class_Name,Vehicle_combination
219917,248,1118848900300,51.232,938.498,6451747.567,1872722.484,5.0292,2,8.979408000000001,-1.499616,242,22.58568,2.52,us-101,1117685881201,Car,17.55648,Car,Car-Car
220022,242,1118848927600,52.286,1438.363,6452123.796,1872392.947,4.572,2,2.234184,0.475488,2000,12.612624000000002,5.65,us-101,1117685908501,Car,7.583424000000002,Car,Car-Car
221724,242,1118848943600,52.379,1661.797,6452292.034,1872245.76,4.572,2,7.629144000000001,-0.018288,2000,40.169592,5.27,us-101,1117685924501,Car,35.140392,Car,Car-Car
222858,242,1118847998900,56.435,1215.572,6451948.994,1872540.158,5.0292,2,18.31848,-0.414528,239,26.520648,1.45,us-101,1117684979801,Car,21.491448,Car,Car-Car
223862,250,1118847050100,20.398,474.446,6451446.216,1873030.558,4.8768,2,12.697968,2.569464,242,11.609832,0.91,us-101,1117684031001,Car,6.5806320000000005,Car,Car-Car
223891,242,1118847058000,17.659,874.809,6451748.026,1872766.794,5.486400000000001,2,12.192,0.0,234,33.168336,2.72,us-101,1117684038901,Car,28.901136,Car,Car-Car
226858,242,1118847061200,18.55,997.089,6451839.665,1872685.691,5.486400000000001,2,10.600944,-0.042672,234,27.002232000000003,2.55,us-101,1117684042101,Car,22.735032000000004,Car,Car-Car
228423,248,1118848900500,51.254,944.286,6451752.062,1872718.51,5.0292,2,8.897112000000002,0.71628,242,22.076664000000005,2.48,us-101,1117685881401,Car,17.047464000000005,Car,Car-Car
229049,246,1118847999000,50.885,1155.437,6451907.448,1872583.76,4.4196,2,16.575024000000003,-2.246376,242,20.156424,1.22,us-101,1117684979901,Car,15.127224000000002,Car,Car-Car
230640,242,1118847999900,55.912,1276.131,6451994.808,1872500.71,5.0292,2,19.711416,3.41376,239,26.636472,1.35,us-101,1117684980801,Car,21.607272,Car,Car-Car
232196,250,1118847067800,22.169,1186.741,6451980.191,1872558.382,4.8768,2,10.668,0.0,242,10.86612,1.02,us-101,1117684048701,Car,5.83692,Car,Car-Car
233055,242,1118848919900,52.591,1351.017,6452057.704,1872450.052,4.572,2,6.096,0.0,2000,19.342608,3.17,us-101,1117685900801,Car,14.313408000000004,Car,Car-Car
236710,248,1118848921800,54.066,1333.2,6452043.175,1872460.784,5.0292,2,6.096,0.0,242,15.642336,2.57,us-101,1117685902701,Car,10.613136,Car,Car-Car
237194,242,1118848955500,53.988,2098.893,6452624.594,1871958.741,4.572,2,13.505688,3.41376,0,0.0,0.0,us-101,1117685936401,,,Car,
237483,242,1118848905900,51.67,1127.217,6451889.92,1872597.988,4.572,2,4.660392,-3.41376,2000,8.894064,1.91,us-101,1117685886801,Car,3.864864,Car,Car-Car
238061,242,1118847080500,21.324,1788.314,6452433.716,1872162.856,5.486400000000001,2,16.501872000000002,2.19456,234,90.03487200000001,5.46,us-101,1117684061401,Car,85.767672,Car,Car-Car
238403,248,1118848930000,54.307,1416.012,6452105.609,1872406.093,5.0292,2,1.524,0.0,242,12.524232,8.22,us-101,1117685910901,Car,7.495032000000001,Car,Car-Car
240653,248,1118848923900,54.153,1369.512,6452070.631,1872436.733,5.0292,2,4.572,0.0,242,12.347448,2.7,us-101,1117685904801,Car,7.318248,Car,Car-Car
240861,248,1118848949600,52.851,1773.591,6452375.633,1872171.212,5.0292,2,10.668,0.0,242,23.253192,2.18,us-101,1117685930501,Car,18.223992000000003,Car,Car-Car
241841,242,1118848000900,55.969,1339.697,6452042.649,1872458.714,5.0292,2,17.730216000000002,-0.13716,239,24.326088,1.37,us-101,1117684981801,Car,19.296888000000003,Car,Car-Car
244495,248,1118848929900,54.305,1415.512,6452105.233,1872406.423,5.0292,2,1.524,0.0,242,12.432792,8.16,us-101,1117685910801,Car,7.403592000000001,Car,Car-Car
252431,246,1118848003000,54.372,1366.022,6452063.697,1872442.476,4.4196,2,15.230856,0.01524,242,26.825448,1.76,us-101,1117684983901,Car,21.796248,Car,Car-Car
255981,242,1118847042300,15.244,219.206,6451263.888,1873210.67,5.486400000000001,2,10.753344,0.128016,234,23.45436,2.18,us-101,1117684023201,Car,19.18716,Car,Car-Car
259117,248,1118848945300,54.372,1644.799,6452277.882,1872255.389,5.0292,2,7.62,0.0,242,19.181064,2.52,us-101,1117685926201,Car,14.151864,Car,Car-Car
259646,242,1118847074700,19.791,1501.966,6452218.983,1872352.644,5.486400000000001,2,13.712952,-0.03048,234,65.781936,4.8,us-101,1117684055601,Car,61.514736,Car,Car-Car
260997,242,1118847994400,62.63,942.915,6451739.266,1872714.605,5.0292,2,17.513808,-1.335024,239,21.851112,1.25,us-101,1117684975301,Car,16.821912,Car,Car-Car
262809,242,1118848911900,51.35,1187.737,6451935.652,1872558.574,4.572,2,5.964936000000001,-0.112776,2000,20.363688000000003,3.41,us-101,1117685892801,Car,15.334488000000004,Car,Car-Car
263367,255,1118847084500,29.948,1941.997,6452544.616,1872055.784,3.5052000000000003,2,18.041112,-1.4569440000000002,242,28.617672,1.59,us-101,1117684065401,Car,23.588472000000003,Car,Car-Car
266456,246,1118848016400,54.824,1967.025,6452516.888,1872046.683,4.4196,2,13.740384,-0.225552,242,25.438608,1.85,us-101,1117684997301,Car,20.409408,Car,Car-Car
269662,242,1118847040500,14.766,157.581,6451221.598,1873255.756,5.486400000000001,2,9.15924,0.469392,234,19.790664000000003,2.16,us-101,1117684021401,Car,15.523464000000004,Car,Car-Car
269957,242,1118848004700,54.058,1533.307,6452189.645,1872332.811,5.0292,2,13.716,0.0,239,26.541984,1.94,us-101,1117684985601,Car,21.512784,Car,Car-Car
271120,242,1118847061100,18.542,993.608,6451837.05,1872687.976,5.486400000000001,2,10.600944,0.048768,234,26.996136,2.55,us-101,1117684042001,Car,22.728936,Car,Car-Car
271472,248,1118848921700,54.066,1331.199,6452041.671,1872462.102,5.0292,2,6.096,0.0,242,15.794736,2.59,us-101,1117685902601,Car,10.765536,Car,Car-Car
273066,242,1118847054700,18.603,726.561,6451636.054,1872863.965,5.486400000000001,2,14.084808,0.405384,234,43.31512800000001,3.08,us-101,1117684035601,Car,39.047928000000006,Car,Car-Car
273101,250,1118847050800,21.235,504.473,6451468.087,1873009.497,4.8768,2,13.146024,0.813816,242,12.057888000000002,0.92,us-101,1117684031701,Car,7.028688000000002,Car,Car-Car
274300,242,1118847044300,17.988,286.465,6451310.377,1873161.119,5.486400000000001,2,11.2776,-0.612648,234,29.516832,2.62,us-101,1117684025201,Car,25.249632,Car,Car-Car
276262,242,1118848956900,53.737,2163.25,6452675.075,1871918.865,4.572,2,14.0208,0.0,0,0.0,0.0,us-101,1117685937801,,,Car,
276345,242,1118847083000,22.881,1939.06,6452546.953,1872063.068,5.486400000000001,2,19.705320000000004,-1.929384,0,0.0,0.0,us-101,1117684063901,,,Car,
283214,242,1118847066000,20.338,1159.179,6451960.691,1872577.89,5.486400000000001,2,10.975848,0.064008,234,36.0426,3.28,us-101,1117684046901,Car,31.7754,Car,Car-Car
284753,242,1118848893400,59.26,744.565,6451596.65,1872844.456,4.572,2,12.874752,0.009144,0,0.0,0.0,us-101,1117685874301,,,Car,
288624,242,1118848926800,52.401,1432.631,6452119.397,1872396.622,4.572,2,2.185416,0.0,2000,11.814048,5.41,us-101,1117685907701,Car,6.784847999999999,Car,Car-Car
289390,248,1118848928400,54.28,1408.012,6452099.591,1872411.365,5.0292,2,1.524,0.0,242,11.14044,7.31,us-101,1117685909301,Car,6.11124,Car,Car-Car
290601,242,1118847995900,62.73,1031.548,6451806.271,1872656.182,5.0292,2,18.278856,3.10896,237,44.863512,2.45,us-101,1117684976801,Car,38.716712,Car,Car-Car
290710,250,1118847070200,22.069,1275.426,6452046.96,1872500.01,4.8768,2,12.192,0.033528,242,10.95756,0.9,us-101,1117684051101,Car,5.9283600000000005,Car,Car-Car
292971,242,1118847049000,19.945,465.803,6451440.168,1873036.748,5.486400000000001,2,12.179808,-0.027432,234,43.854624,3.6,us-101,1117684029901,Car,39.587424,Car,Car-Car
293221,248,1118848941500,54.59,1554.788,6452209.559,1872314.589,5.0292,2,5.98932,1.228344,242,18.568416000000003,3.1,us-101,1117685922401,Car,13.539216000000003,Car,Car-Car
293833,242,1118848895100,54.487,815.044,6451652.737,1872801.567,4.572,2,12.094464,0.8229600000000001,2000,13.981176,1.16,us-101,1117685876001,Car,8.951975999999998,Car,Car-Car
295278,248,1118848909400,51.581,1117.898,6451882.842,1872604.272,5.0292,2,1.524,0.0,242,10.8204,7.1,us-101,1117685890301,Car,5.791200000000001,Car,Car-Car
295283,242,1118847990900,64.224,747.067,6451591.118,1872842.708,5.0292,2,16.764,0.0,239,20.2692,1.21,us-101,1117684971801,Car,15.240000000000002,Car,Car-Car
297920,242,1118848893900,58.118,765.642,6451613.244,1872831.408,4.572,2,12.774168,-0.316992,0,0.0,0.0,us-101,1117685874801,,,Car,
303903,250,1118847047700,19.624,376.341,6451374.598,1873097.613,4.8768,2,12.655296000000002,-0.018288,242,11.423904,0.9,us-101,1117684028601,Car,6.394704,Car,Car-Car
306666,250,1118847066900,22.191,1155.173,6451956.471,1872579.109,4.8768,2,10.677144,0.170688,242,10.98804,1.03,us-101,1117684047801,Car,5.95884,Car,Car-Car
308037,242,1118847995800,62.814,1025.615,6451801.757,1872659.994,5.0292,2,18.02892,2.313432,239,23.817072000000003,1.32,us-101,1117684976701,Car,18.787872000000004,Car,Car-Car
309983,242,1118847078600,21.8,1686.146,6452356.086,1872229.982,5.486400000000001,2,15.456408,3.41376,234,83.405472,5.4,us-101,1117684059501,Car,79.138272,Car,Car-Car
311782,242,1118848918400,52.423,1321.183,6452035.224,1872469.935,4.572,2,6.242304000000001,-0.789432,2000,22.046184,3.53,us-101,1117685899301,Car,17.016984,Car,Car-Car
312025,248,1118848940600,54.286,1538.781,6452197.732,1872325.395,5.0292,2,4.684776,1.322832,242,17.687544000000003,3.78,us-101,1117685921501,Car,12.658344000000003,Car,Car-Car
312078,242,1118848933600,52.261,1494.754,6452166.012,1872355.989,4.572,2,3.5052000000000003,1.414272,2000,19.519392000000003,5.57,us-101,1117685914501,Car,14.490192000000004,Car,Car-Car
312155,250,1118847084200,23.968,1983.475,6452580.463,1872033.381,4.8768,2,19.193256,-0.435864,242,10.034016,0.52,us-101,1117684065101,Car,5.004816000000001,Car,Car-Car
312572,242,1118848942100,52.358,1627.801,6452266.356,1872268.046,4.572,2,6.089904000000001,-0.057912,2000,37.13988,6.1,us-101,1117685923001,Car,32.110679999999995,Car,Car-Car
316568,242,1118848917100,51.955,1294.159,6452015.203,1872488.1,4.572,2,6.336792,0.0,2000,24.027384,3.79,us-101,1117685898001,Car,18.998184,Car,Car-Car
317832,246,1118848006500,54.557,1533.324,6452189.316,1872332.436,4.4196,2,13.740384,-0.5181600000000001,242,24.768048000000004,1.8,us-101,1117684987401,Car,19.738848000000004,Car,Car-Car
318668,242,1118847996800,59.165,1087.207,6451850.566,1872622.33,5.0292,2,19.056096,-0.018288,237,43.656504,2.29,us-101,1117684977701,Car,37.509704,Car,Car-Car
321275,242,1118848945300,52.007,1707.731,6452326.129,1872216.259,4.572,2,9.11352,1.32588,2000,42.190416,4.63,us-101,1117685926201,Car,37.161216,Car,Car-Car
324308,250,1118847045200,19.724,281.3,6451305.44,1873163.476,4.8768,2,11.466576,0.414528,242,11.570208,1.01,us-101,1117684026101,Car,6.541008000000001,Car,Car-Car
324610,248,1118848916800,51.658,1230.047,6451967.179,1872530.575,5.0292,2,6.096,0.0,242,17.641824000000003,2.89,us-101,1117685897701,Car,12.612624000000004,Car,Car-Car
326785,242,1118847989000,65.161,643.174,6451512.156,1872911.156,5.0292,2,16.767048,-0.18288,0,0.0,0.0,us-101,1117684969901,,,Car,
328993,242,1118847066600,20.316,1180.722,6451976.889,1872563.739,5.486400000000001,2,10.823448,-0.917448,234,37.700712,3.48,us-101,1117684047501,Car,33.433512,Car,Car-Car
331789,250,1118847040700,17.776,130.619,6451201.001,1873273.478,4.8768,2,9.168384,-0.576072,242,10.055352,1.1,us-101,1117684021601,Car,5.026152000000001,Car,Car-Car
334226,246,1118848018000,55.883,2033.239,6452567.726,1872002.587,4.4196,2,12.05484,0.021336,242,26.727912,2.22,us-101,1117684998901,Car,21.698712,Car,Car-Car
335964,242,1118847071700,20.275,1371.358,6452120.49,1872438.257,5.486400000000001,2,12.192,0.0,234,54.257448,4.45,us-101,1117684052601,Car,49.990248,Car,Car-Car
336575,250,1118847057700,21.025,812.22,6451698.811,1872805.604,4.8768,2,13.395960000000002,-1.100328,242,15.419832,1.15,us-101,1117684038601,Car,10.390632,Car,Car-Car
337430,246,1118848018800,56.612,2066.868,6452593.33,1871980.771,4.4196,2,13.572744000000002,0.01524,242,27.444192000000005,2.02,us-101,1117684999701,Car,22.414992000000005,Car,Car-Car
337445,242,1118848011300,53.629,1819.708,6452405.912,1872144.157,5.0292,2,13.246608,3.41376,239,36.201096,2.73,us-101,1117684992201,Car,31.171896,Car,Car-Car
338867,248,1118848931500,54.332,1423.512,6452111.25,1872401.151,5.0292,2,1.524,0.0,242,14.67612,9.63,us-101,1117685912401,Car,9.64692,Car,Car-Car
339537,248,1118848937300,54.384,1489.3,6452160.52,1872357.992,5.0292,2,4.572,0.0,242,16.3068,3.57,us-101,1117685918201,Car,11.2776,Car,Car-Car
339635,246,1118848013500,53.368,1836.684,6452418.875,1872133.358,4.4196,2,13.371576,2.17932,242,25.417272,1.9,us-101,1117684994401,Car,20.388072,Car,Car-Car
340553,242,1118848011600,53.747,1833.154,6452416.045,1872135.291,5.0292,2,13.917168,1.807464,239,36.859464,2.65,us-101,1117684992501,Car,31.830264000000003,Car,Car-Car
343112,248,1118848918800,51.746,1270.047,6451997.194,1872504.158,5.0292,2,6.315456,1.908048,242,18.02892,2.85,us-101,1117685899701,Car,12.99972,Car,Car-Car
343261,250,1118847046900,19.285,344.936,6451351.509,1873119.561,4.8768,2,11.43,-2.487168,242,11.244072,0.98,us-101,1117684027801,Car,6.214872000000001,Car,Car-Car
343902,242,1118848892400,61.277,702.327,6451563.579,1872870.807,4.572,2,12.874752,0.0,0,0.0,0.0,us-101,1117685873301,,,Car,
344377,248,1118848953800,54.105,1935.937,6452497.891,1872063.738,5.0292,2,12.45108,-1.2801600000000002,242,26.389584,2.12,us-101,1117685934701,Car,21.360384,Car,Car-Car
348491,248,1118848921400,54.067,1325.2,6452037.158,1872466.055,5.0292,2,6.096,0.0,242,16.254984,2.67,us-101,1117685902301,Car,11.225784,Car,Car-Car
348498,242,1118848920800,52.689,1368.815,6452071.072,1872438.29,4.572,2,5.462016000000001,-2.691384,2000,16.67256,3.05,us-101,1117685901701,Car,11.64336,Car,Car-Car
350073,242,1118847071400,20.235,1359.358,6452111.463,1872446.164,5.486400000000001,2,12.192,0.0,234,52.925472,4.34,us-101,1117684052301,Car,48.658272,Car,Car-Car
350433,248,1118848927800,54.27,1405.012,6452097.334,1872413.342,5.0292,2,1.524,0.0,242,10.622280000000002,6.97,us-101,1117685908701,Car,5.593080000000001,Car,Car-Car
352824,250,1118847058900,20.63,861.302,6451735.922,1872773.484,4.8768,2,12.192,0.0,242,15.066264,1.24,us-101,1117684039801,Car,10.037064,Car,Car-Car
353054,248,1118848908600,51.575,1113.917,6451879.83,1872606.904,5.0292,2,1.55448,-0.62484,242,9.756648,6.28,us-101,1117685889501,Car,4.727448,Car,Car-Car
354603,250,1118847057600,21.119,807.789,6451695.409,1872808.471,4.8768,2,13.475208,-0.359664,242,15.550896000000002,1.15,us-101,1117684038501,Car,10.521696000000002,Car,Car-Car
356863,248,1118848949400,52.818,1766.528,6452370.347,1872175.8,5.0292,2,10.491216,2.825496,242,23.106888,2.2,us-101,1117685930301,Car,18.077688,Car,Car-Car
358966,242,1118848955000,53.691,2076.893,6452607.211,1871973.223,4.572,2,13.795248,0.0,0,0.0,0.0,us-101,1117685935901,,,Car,
360374,242,1118848019000,55.961,2165.906,6452671.459,1871918.903,5.0292,2,13.722096000000002,0.0,0,0.0,0.0,us-101,1117684999901,,,Car,
361723,242,1118847042000,15.19,208.632,6451256.614,1873218.348,5.486400000000001,2,10.747248,0.0,234,22.756368,2.12,us-101,1117684022901,Car,18.489168,Car,Car-Car
362926,250,1118847051100,21.707,517.477,6451477.456,1873000.485,4.8768,2,13.194792,-0.024384,242,12.234672000000002,0.93,us-101,1117684032001,Car,7.205472000000001,Car,Car-Car
364424,242,1118847042400,15.262,222.741,6451266.313,1873208.11,5.486400000000001,2,10.750296000000002,-0.088392,234,23.673816,2.2,us-101,1117684023301,Car,19.406616000000003,Car,Car-Car
365807,242,1118848948700,51.942,1816.758,6452408.961,1872143.761,4.572,2,10.585704,-0.039624,2000,46.08880800000001,4.35,us-101,1117685929601,Car,41.059608,Car,Car-Car
370099,250,1118847046100,19.358,314.807,6451329.771,1873140.47,4.8768,2,11.03376,0.966216,242,11.091672,1.01,us-101,1117684027001,Car,6.0624720000000005,Car,Car-Car
370543,242,1118848952400,51.728,1961.316,6452518.696,1872049.209,4.572,2,12.304776,2.8194000000000004,2000,47.295816,3.84,us-101,1117685933301,Car,42.266616,Car,Car-Car
371593,242,1118847066300,20.333,1169.972,6451968.786,1872570.816,5.486400000000001,2,10.936224,-0.118872,234,36.868608,3.37,us-101,1117684047201,Car,32.601408,Car,Car-Car
374379,248,1118848935400,54.441,1460.301,6452138.706,1872377.101,5.0292,2,4.727448,-1.43256,242,17.577816000000002,3.72,us-101,1117685916301,Car,12.548616000000004,Car,Car-Car
379366,242,1118847996600,60.346,1074.694,6451840.364,1872629.652,5.0292,2,19.025616000000003,0.44196,237,43.958256,2.31,us-101,1117684977501,Car,37.811456,Car,Car-Car
382263,248,1118848894200,52.106,720.482,6451583.273,1872865.721,5.0292,2,12.192,0.0,242,17.58696,1.44,us-101,1117685875101,Car,12.557760000000002,Car,Car-Car
383881,242,1118848938400,52.746,1559.297,6452214.163,1872312.996,4.572,2,4.572,0.0,2000,27.270456,5.96,us-101,1117685919301,Car,22.241256,Car,Car-Car
384126,242,1118847060000,18.119,953.867,6451807.329,1872714.372,5.486400000000001,2,11.591544,0.8991600000000001,234,28.276296,2.44,us-101,1117684040901,Car,24.009096,Car,Car-Car
385881,242,1118847988000,67.068,587.772,6451469.598,1872946.658,5.0292,2,16.453104,1.853184,0,0.0,0.0,us-101,1117684968901,,,Car,
386348,242,1118848942200,52.359,1629.797,6452267.867,1872266.735,4.572,2,6.086856,-0.021336,2000,37.462968,6.15,us-101,1117685923101,Car,32.433768,Car,Car-Car
386718,248,1118848947900,52.918,1718.156,6452333.291,1872208.623,5.0292,2,9.144,0.0,242,21.57984,2.36,us-101,1117685928801,Car,16.55064,Car,Car-Car
388036,250,1118847076100,22.231,1531.639,6452239.662,1872331.207,4.8768,2,14.96568,-0.12192,242,10.543032000000002,0.7,us-101,1117684057001,Car,5.513832000000002,Car,Car-Car
388178,250,1118847038800,17.442,66.419,6451157.648,1873321.235,4.8768,2,10.646664,-0.499872,242,12.246864,1.15,us-101,1117684019701,Car,7.217664,Car,Car-Car
388193,248,1118848957000,54.038,2068.449,6452600.446,1871978.291,5.0292,2,13.575792,-0.185928,242,30.297120000000003,2.23,us-101,1117685937901,Car,25.267920000000004,Car,Car-Car
388570,250,1118847039900,17.454,104.099,6451183.189,1873293.099,4.8768,2,10.671048,0.0762,242,10.8204,1.01,us-101,1117684020801,Car,5.791200000000001,Car,Car-Car
389866,242,1118848012200,53.765,1860.497,6452436.4,1872117.581,5.0292,2,13.667232000000002,-0.112776,239,37.798248,2.77,us-101,1117684993101,Car,32.769048,Car,Car-Car
390609,248,1118848914700,51.688,1187.898,6451935.553,1872558.211,5.0292,2,6.096,0.0,242,17.181576,2.82,us-101,1117685895601,Car,12.152376,Car,Car-Car
394402,250,1118847065500,22.116,1106.177,6451919.573,1872611.351,4.8768,2,10.668,0.0,242,10.762488,1.01,us-101,1117684046401,Car,5.733288000000001,Car,Car-Car
395085,250,1118847062300,21.892,991.78,6451833.477,1872686.643,4.8768,2,11.497056,0.115824,242,13.261848,1.15,us-101,1117684043201,Car,8.232648000000001,Car,Car-Car
395403,242,1118847073800,20.362,1461.472,6452188.204,1872378.953,5.486400000000001,2,13.712952,-0.094488,234,61.536072,4.49,us-101,1117684054701,Car,57.268872,Car,Car-Car
396537,250,1118847056400,21.658,756.713,6451656.711,1872841.764,4.8768,2,13.237464,-0.48768,242,14.593824,1.1,us-101,1117684037301,Car,9.564624000000002,Car,Car-Car
397512,250,1118847053900,22.364,644.518,6451571.945,1872915.243,4.8768,2,13.682472,0.54864,242,13.2588,0.97,us-101,1117684034801,Car,8.229600000000001,Car,Car-Car
398395,248,1118848942900,54.689,1584.061,6452231.678,1872295.02,5.0292,2,7.074408000000001,2.740152,242,18.525744,2.62,us-101,1117685923801,Car,13.496544,Car,Car-Car
400579,248,1118848905600,51.584,1078.178,6451852.911,1872630.342,5.0292,2,5.3340000000000005,-3.41376,242,13.283184,2.49,us-101,1117685886501,Car,8.253983999999999,Car,Car-Car
400899,250,1118847063400,22.003,1032.695,6451864.227,1872659.715,4.8768,2,10.695432000000002,-0.5577840000000001,242,12.783312,1.2,us-101,1117684044301,Car,7.754112,Car,Car-Car
403292,242,1118848916200,51.641,1275.45,6452001.338,1872500.666,4.572,2,6.336792,0.0,2000,24.249888,3.83,us-101,1117685897101,Car,19.220688000000003,Car,Car-Car
404571,246,1118848005700,54.629,1496.821,6452161.86,1872356.487,4.4196,2,13.73124,-0.530352,242,24.8412,1.81,us-101,1117684986601,Car,19.812,Car,Car-Car
